"Area","Region_name","Year","Obesity","Geo_zones","Overweight","Overweight_minor_age","Population","More_65","Foreign_perc","Foreign_ue_perc","More_65_alone","AtLeast_1stGr_2ndry_school_perc","More_university_perc","unemployment_perc","mortality_cancer_digestive_perc","mortality_cancer_stomach_perc","mortality_diabetes_perc","mortality_mental_disorders_perc","mortality_blood_perc","mortality_heart_perc","mortality_digestive_perc","mortality_liver_perc","mortality_suicide_simil_perc","Cigarettes_perc","Complete_breakfast_perc","Daily_cheese_perc","Daily_vegetables_perc","Dinner_principal_meal_perc","Red_meat_more_weekly_perc","Fish_more_weekly_perc","No_sport_perc","Regular_sport_perc","Geo_zones_Weekly_alcol_perc","Geo_zones_beer05more_daily_perc","Geo_zones_wine05more_daily_perc","bad_wealth_perc","life_exp","life_exp_good_wealth","life_exp_no_limitations","drug_consumption_perc","Avg_annual_wage","Smoking_perc","Adequate_nutrition_perc","Alcohol_cons_perc","Life_satisfaction_perc","Sex","Ageing_index","Mean_family_components","wedding_perc","health_vs_gdp_expend_perc","family_health_vs_gdp_expend_perc","Urban_green","Medical_specialists_perc","Early_childhood_services_perc","Municipal_waste_generated","Separate_collection_municipal_waste_perc","Air_quality_PM2.5_perc"
12,"Lazio",2010,10.09,"Centro",27.84,26.71,2885061,22,8.94,6.48,39.5,78.58,14.8,10.42,6.27,1.05,2.43,1.29,25.95,8.61,2.7,0.67,0.15,11.8,82.69,18,62.79,26.02,72.35,61.6,44.17,20.07,2.18,0.16,1.31,10.47,84.26,54.78,63.45,47.36,17632.8,21,22.8,10.4,35.2,"Female",142.8,2.36,3.3,7.63,1.67,NA,NA,14.9,614,16.5,92
12,"Lazio",2011,9.36,"Centro",24.77,15.67,2907256,22.19,9.86,6.07,37.01,78.85,14.88,9.66,6.15,1.1,2.66,1.45,26.28,8.88,2.69,0.53,0.24,10.94,86.43,18.35,64.57,27.71,72.07,65.14,49.36,18.62,3.02,0.11,1.16,8.45,83.76,55.67,66.23,44.07,17784.1,21.1,19.8,11.1,37.6,"Female",144.38,2.35,3.2,7.49,1.75,21.8,37.1,16.5,594,20.1,93.1
12,"Lazio",2012,8.83,"Centro",24.19,23.03,2934705,22.44,8.02,47.26,36.4,79.28,15.68,11.94,6.55,1.12,2.5,1.68,26.9,8.53,2.91,0.57,0.24,11.58,83.37,16.25,62.48,30.53,69.8,62.12,48.22,16.11,2.08,0.13,0.78,7.48,83.77,57.78,66.98,40.3,17900.1,16.9,22.8,8.4,30.8,"Female",146.08,2.33,3.5,7.52,1.67,21.8,35.4,17.3,567,22.4,94.4
12,"Lazio",2013,9.81,"Centro",27.14,18.59,2962209,22.68,8.55,46.82,38.72,87.78,15.46,13.24,6,0.93,2.41,1.43,24.19,7.92,2.53,0.53,0.25,10.98,83.41,14.94,63.63,27.56,72.56,63.74,48.8,20.53,3.47,0.4,0.94,5.98,84.19,57.26,64.44,42.5,18176.5,20.9,22.3,8.7,31.9,"Female",147.63,2.33,3.1,7.38,1.6,21.6,35.5,16.3,554,26.5,91.9
12,"Lazio",2014,7.57,"Centro",27.59,23.72,2977452,22.97,10.63,46.27,41.84,82.04,18.97,13.19,5.91,0.92,2.2,1.49,23.53,7.44,2.45,0.47,0.19,10.56,85.73,13.41,63.1,27.62,65.9,61.99,47.4,23.6,2.68,0.19,0.96,7.66,84.72,57.1,65.44,40.58,18152.3,17.3,22.8,6.7,34.9,"Female",149.84,2.28,2.9,7.53,1.71,21.4,34.7,17.1,538,32.8,86.5
12,"Lazio",2015,8.45,"Centro",28.87,16.27,3303561,23.23,10.9,4.62,42.7,82.9,18.66,12.26,6.08,0.96,2.42,1.82,24.82,7.55,2.45,0.47,0.2,10.2,84.74,14.94,68.36,28.31,63.22,64.95,49.06,22.65,2.65,0,0.66,9.08,84.47,57.41,65.78,42.25,17660.7,18.1,25.6,7.8,33.3,"Female",150.85,2.24,2.9,7.57,1.8,21.3,33.9,17,526,37.5,89.5
12,"Lazio",2016,8.53,"Centro",25.68,23.17,2989128,23.45,11.11,47.78,43.16,83.18,18.58,11.59,6.29,0.93,2.45,2.16,25.41,7.74,2.52,0.48,0.17,9.85,87.66,14.83,66.42,29.3,60.98,65.01,43.8,25.22,2.98,0.27,0.78,9.24,84.85,56.31,64.97,46.29,18343,18.3,27.2,8.4,36.1,"Female",154.82,2.25,3,7.32,1.74,21.2,35.3,16.9,525,42.4,85
12,"Lazio",2017,7.51,"Centro",27.58,19.16,2989733,23.67,11.29,47.64,40.18,84.32,20.86,11.62,6.06,0.89,2.54,2.45,26.54,7.61,2.51,0.41,0.21,10.43,85.44,16.06,64.62,27.74,60.63,64.6,45.23,24.77,3.6,0.32,1.05,7.65,84.66,58.45,65.78,41.99,18223,14.3,21.3,7.7,35.3,"Female",157.77,2.28,3,7.28,1.8,21.2,35.4,17.4,513,45.7,72
12,"Lazio",2018,10.02,"Centro",25.06,23.61,2987096,23.92,11.51,47.36,40.12,85.46,21.54,11.89,5.91,0.86,2.35,2.41,24.05,6.47,2.53,0.44,0.19,9.55,85.66,17.34,65.48,26.05,58.17,61.69,43.22,20.53,3.08,0.13,0.74,7.87,85.13,58.23,66.39,46.45,18210.2,21.1,24.3,8.4,35,"Female",161.73,2.27,2.9,7.32,1.81,21.2,35.4,18.2,524,47.8,75.5
12,"Lazio",2019,9.33,"Centro",29.41,19.05,2981028,24.25,10.71,46.99,40.9,85.7,21.88,10.43,5.86,0.85,2.41,2.77,24.06,6.52,2.57,0.45,0.21,9.95,84.27,17.81,57.76,25.84,59.59,62.62,44.46,21.47,3.68,0.15,0.75,8.06,85.46,57.36,64.94,44.74,18491.9,20.1,21.6,7.8,40.2,"Female",166.72,2.25,2.7,7.29,1.8,21.5,36.1,18.8,517,51.3,71.4
12,"Lazio",2020,9.91,"Centro",26.92,16.28,2969873,24.62,11,46.5,40.07,85.62,22.4,9.59,5.68,0.83,2.62,2.65,24.37,6.65,2.21,0.34,0.18,9.12,89.1,13.33,59.78,23.92,62.06,63.36,38.24,25.83,3.63,0.13,0.91,6.56,84.92,60.78,65.52,43.19,17246.5,16.2,23.1,8.8,39.5,"Female",171.11,2.26,1.6,8.2,1.83,21.7,36.6,17.3,490,52.5,68
12,"Lazio",2021,10.3,"Centro",25.85,25.42,2954876,24.96,11.05,43.16,42.43,NA,NA,10.72,5.73,0.79,2.62,2.89,24.05,6.17,2.26,0.35,0.19,10.04,86.06,17.6,56.58,24.38,59.52,70.05,35.77,23.17,4.11,0.31,1.27,6.43,84.86,60.19,64.04,45.86,NA,19.4,20.4,8.8,43.5,"Female",175.31,2.24,2.5,NA,NA,21.9,38.4,19.3,504,53.4,66
12,"Lazio",2022,9.82,"Centro",24.08,25.71,2947988,25.24,10.61,43.44,42.13,NA,NA,9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63,86.19,14.1,61.3,28.79,59.49,68.83,42.14,23.89,4.67,0.23,1.08,7.91,84.86,60.22,65.29,43.74,NA,16.9,22.5,9.3,45,"Female",180.84,2.25,2.9,NA,NA,NA,40.5,NA,NA,NA,NA
13,"Abruzzo",2010,10.46,"Sud",28.32,21.43,683289,23.66,5.85,4.42,34.9,71.7,12.83,11.28,5.45,0.89,2.73,2.03,26.41,8.07,2.88,0.78,0.3,11.14,84.46,19.5,44.18,12.95,70.63,60.63,45.97,15.97,1.32,0.14,0.71,7.51,84.48,55.49,65.51,41.47,12254.7,16.7,13.2,11.5,41.1,"Female",163.5,2.52,3.3,9.62,2.07,NA,NA,9.6,513,28.1,100
13,"Abruzzo",2011,7.85,"Sud",30.99,30.88,684632,23.78,6.38,4.21,39.2,73.13,13.62,10.55,5.62,1.15,2.94,2.04,25.65,8.33,2.73,0.62,0.21,10.72,83.88,17.39,51.92,14.33,68.55,61.5,44.31,17.13,1.15,0.03,0.61,9.41,84.48,58.17,65.23,42.21,12384.3,16.4,20.6,8.1,42.4,"Female",165.18,2.47,2.9,9.27,2.07,27.5,29.7,9.6,497,33,100
13,"Abruzzo",2012,11.77,"Sud",31.57,19.44,685134,24.04,5.6,42.56,40.96,73.53,14.14,12.97,5.29,0.99,2.56,2.23,27.26,8.68,2.64,0.56,0.34,9.92,86.72,15.35,49.89,9.84,64.46,59.14,48.58,16.89,1.55,0.14,0.4,10.57,84.57,56.76,64.65,42.98,12267.7,16.4,15.1,8.8,39.7,"Female",167.83,2.45,3.1,9.23,2.07,27.7,28.4,9.8,470,37.9,100
13,"Abruzzo",2013,11.74,"Sud",27.15,30.88,684324,24.34,6.03,44.21,40.92,82.59,10.83,11.58,5.25,1.04,2.18,1.96,26.48,8.42,2.63,0.55,0.26,9.92,85.06,16.38,52.18,12.44,63.23,63.06,48.74,15.85,1.07,0.14,0.65,8.34,84.76,59.32,65.66,43.4,12642.3,17.5,14.2,6.2,36.1,"Female",170.86,2.47,3.1,9.23,2.04,27.7,29.2,10.1,451,42.9,100
13,"Abruzzo",2014,11.52,"Sud",29.96,19.18,682324,24.72,6.73,45.51,37.69,75.18,13.44,14.84,5.09,0.81,2.32,1.85,24.89,7.84,2.41,0.49,0.23,9.97,83.28,20.09,50.67,11.07,62.88,57.72,48.88,16.84,1.55,0.05,0.39,8.24,85.1,55.48,64.57,44.77,12917.5,16.3,21.1,7.9,35.1,"Female",174.68,2.49,2.9,9.49,2.06,27.7,29.3,10.1,447,46.1,100
13,"Abruzzo",2015,12.07,"Sud",26.93,31.82,679402,25.04,6.9,3.46,35.29,75.78,14.21,15.46,5.11,1.09,2.26,2.33,26.43,8.29,2.77,0.41,0.2,9.15,87.01,16.42,48.29,13.27,60.45,61.37,48.35,17.12,1.78,0.08,0.63,7.99,84.64,57.61,63.81,46.31,12895.1,14.6,15.2,7.7,34.4,"Female",178.48,2.44,2.9,9.51,2.13,28.1,29.2,9,449,49.3,100
13,"Abruzzo",2016,12.98,"Sud",30.07,26.39,676060,25.35,6.97,46.19,35.48,77.04,14.15,15.24,5.05,0.97,2.42,2.35,27.64,8.41,2.69,0.44,0.28,10.41,86.25,12.99,50.41,10.08,57.62,61.2,43.98,18.37,1.84,0.2,0.61,7.91,85.23,56.33,64.41,46.41,13289.9,14,15.9,9.4,42.4,"Female",182.29,2.41,3.1,9.55,2.12,28.2,30.4,8.4,457,53.8,85.7
13,"Abruzzo",2017,10.42,"Sud",31.48,24.68,671900,25.64,7,46.68,34.31,78.34,15.16,15.33,5.74,0.98,2.63,2.79,28.6,8.41,2.72,0.4,0.24,9.97,87.1,13.91,50.41,10.56,60.4,59.95,42.68,19.16,1.87,0.24,0.61,7.32,84.9,59.41,66.21,47.17,12930.7,15.9,17.7,8.7,39.5,"Female",186.01,2.44,2.9,9.49,2.13,28.4,30.7,8.4,456,56,80
13,"Abruzzo",2018,11.53,"Sud",30.33,30.51,667456,25.93,7,46.38,32.84,79.28,16.21,14.67,5.4,0.88,2.24,2.6,26.86,7.84,2.57,0.31,0.19,9.46,81.9,16.8,53,11.33,53.82,62.27,44.92,21.09,1.7,0.15,0.51,7.93,85.32,55.7,66.11,43.8,13145.7,15.3,17.7,9.3,38.8,"Female",190.11,2.42,3,9.38,2.11,28.5,30.7,8.8,463,59.6,90.9
13,"Abruzzo",2019,11.52,"Sud",27.5,25.35,663891,26.3,6.71,45.68,32.76,79.33,16.97,13.49,5.4,0.96,2.23,2.81,26.2,7.08,2.63,0.47,0.22,9.12,84.33,16.02,52.43,12.61,50.71,61.11,38.36,22.68,2.58,0.2,0.66,7.69,85.67,56.48,63.39,47.18,13389.3,13.5,17.5,9,46.4,"Female",195.48,2.38,2.9,9.69,2.17,28.5,31.3,9.1,463,62.7,77.8
13,"Abruzzo",2020,11.08,"Sud",29.56,21.13,658813,26.73,6.78,44.98,36.55,79.55,17.56,12.19,5.65,1.07,2.75,2.75,24.59,6.86,2.82,0.53,0.25,9.76,84.52,17.78,45.93,12.78,51.96,58.29,38.8,19.63,2.6,0.23,0.68,6.84,85.09,61.43,66.24,41.97,12310,14.9,16.7,7.1,41.3,"Female",200.52,2.34,1.4,10.74,2.18,28.8,30.7,9.3,454,65,81.8
13,"Abruzzo",2021,13.42,"Sud",29.17,25,653608,27.09,6.7,41.84,38.89,NA,NA,12.17,5.31,0.73,2.66,2.67,25.44,6.67,2.93,0.57,0.29,9.93,81.56,16.78,49.02,12.32,57.13,65.88,36.87,19.05,2.39,0.13,0.83,6.88,84.72,59.35,65.46,41.85,NA,15.5,17.2,8.7,45.3,"Female",204.91,2.32,2.8,NA,NA,29.1,32.8,10,459,64.6,81.8
13,"Abruzzo",2022,11.77,"Sud",26.89,20.31,650868,27.35,6.54,40.99,34,NA,NA,12.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.41,85.98,17.15,45.06,11.14,54.26,59.11,40.22,19.88,2.55,0.2,0.53,6.13,84.72,61.11,63.79,44.62,NA,14.3,13.5,7.2,38.3,"Female",210.04,2.35,3,NA,NA,NA,34.3,NA,NA,NA,NA
14,"Molise",2010,9.49,"Sud",31.62,29.41,161758,24.62,2.79,4.52,39.06,68.59,11.28,9.54,5.74,1.16,2.64,1.23,27.2,8.2,3.02,0.79,0.32,9.54,80.81,17.12,43.74,9.91,74.27,67.13,58.39,11.8,1.32,0.14,0.71,6.81,84.51,55.35,62.11,45.31,12322.6,12.1,17.1,11.5,44.7,"Female",174.19,2.54,3.4,12.54,2.3,NA,NA,5.5,419,12.8,88.9
14,"Molise",2011,14.24,"Sud",28.12,27.78,161165,24.7,3.12,4.26,40.12,69.14,12.16,11.62,6.03,1.3,2.76,1.4,27.82,8.88,3.51,1.01,0.11,10.98,79.88,17.39,42.27,7.65,67.95,61.4,53.75,18.13,1.15,0.03,0.61,8.24,84.2,59.3,67.2,42.37,11937.6,13.1,16.9,11,47.2,"Female",176.66,2.5,3.1,12.15,2.35,305.6,27.6,11.2,422,16.3,88.9
14,"Molise",2012,10.96,"Sud",32.15,33.33,160678,24.92,2.96,54.62,40.7,70.46,13.15,14.44,5.54,1.13,2.45,1.37,28.45,8.52,2.74,0.94,0.21,11.02,81.47,17.11,37.69,8.71,70.91,66.32,55,13.75,1.55,0.14,0.4,6.22,84.52,58.65,67.24,40.05,11854.9,15.7,13.2,10.7,36.8,"Female",180.69,2.5,2.9,12.34,2.24,306.3,26.4,10.4,403,18.4,77.8
14,"Molise",2013,11.93,"Sud",31.77,18.75,160249,25.23,3.28,55.92,39.96,80.29,10.41,15.55,5.94,1.1,2.13,1.68,26.93,8.53,2.54,0.6,0.22,10.42,83.17,15.45,40.54,8.05,68.56,60.26,55.97,13.21,1.07,0.14,0.65,6.67,84.6,57.06,67.2,44.77,11997.5,14.2,12.9,8.2,36.6,"Female",185.76,2.5,2.9,14,2.51,306.5,26.8,8.6,396,19.9,100
14,"Molise",2014,12.89,"Sud",30.34,26.67,159588,25.65,3.65,56.08,40.48,74.38,14.15,15.32,4.66,1.05,2.24,1.37,26.04,8.21,1.79,0.53,0.22,11.01,80.85,16.16,50.17,8.24,64.11,61.62,46.2,15.82,1.55,0.05,0.39,7.94,84.94,55.48,67.31,39.88,12101.8,14,17.7,6.4,34.3,"Female",192.02,2.43,2.9,13.7,2.51,307,26.8,10.7,388,22.3,100
14,"Molise",2015,14.53,"Sud",27.08,20,158529,26.06,3.79,3.22,40.25,73.19,14.54,14.7,4.38,0.95,2.38,2.11,28.49,9.23,2.1,0.52,0.19,9.55,85.29,15.75,35.88,8.82,58.76,57.63,58.23,16.46,1.78,0.08,0.63,8.29,84.79,55.55,67.46,41.36,12072,15.2,9.5,7.9,24.8,"Female",198.11,2.39,2.7,13.04,2.54,307.9,25.9,10.9,392,25.7,100
14,"Molise",2016,12.27,"Sud",31.07,20,157338,26.38,3.91,55.75,39.31,73.06,15.1,13.99,5.01,0.97,2.48,1.98,28.68,8.53,2.49,0.72,0.13,9.81,81.68,16.77,47.42,9.54,63.95,64.46,55.77,15.38,1.84,0.2,0.61,8.36,85.24,55.97,63.7,46.11,12596.4,14.1,14.2,7.1,35.3,"Female",203.33,2.35,3.4,13.03,2.53,308.5,26.4,11.8,390,28,60
14,"Molise",2017,11.81,"Sud",29.72,35.71,156040,26.73,4,55.04,40.99,74.69,16.39,14.34,5.74,0.91,2.54,1.78,30.55,9.31,2.6,0.84,0.24,9.08,83.7,11.63,48.1,8.88,61.92,58.32,50.65,18.18,1.87,0.24,0.61,7.88,84.89,59.17,66.64,45.4,12191,13.4,15.9,6.4,35.3,"Female",208.74,2.3,3,12.71,2.6,309.2,27.3,12,379,30.7,100
14,"Molise",2018,14.79,"Sud",31.4,21.43,154681,27.09,4.13,53.11,39.43,76.19,15.97,15.1,4.32,0.91,2.63,1.69,26.94,7.46,2.2,0.38,0.36,8.35,77.33,14.58,40.94,8.5,56.19,59.61,47.71,18.3,1.7,0.15,0.51,9.35,85.38,55.48,66.56,45.02,12384.2,13.7,16.3,7.7,36.7,"Female",214.7,2.3,3.2,12.59,2.59,309.5,27.6,13.1,382,38.4,66.7
14,"Molise",2019,14.72,"Sud",33.59,35.71,153296,27.55,4.05,50.3,36.92,77.65,15.14,14.69,5.28,1.39,2.56,2.19,29.85,7.52,2.6,0.5,0,9.53,82.32,19.74,41.45,12.36,60.09,68.49,56.29,16.56,2.58,0.2,0.66,5.8,85.71,54.44,64.19,48.22,12257.7,16.3,15.5,9.5,41,"Female",221.91,2.35,2.8,13.32,2.56,310.6,28.4,13.9,368,50.4,33.3
14,"Molise",2020,11.61,"Sud",31.97,13.33,150997,28.1,4.18,48.96,37.93,77.45,15.12,10.22,5.37,0.99,2.41,2.07,28.83,7,3.06,0.49,0.21,9.9,83.63,20.97,50.47,9.94,54.7,58.19,46.05,19.74,2.6,0.23,0.68,5.99,84.7,56.95,64.88,44.75,11499.5,13.1,19.9,11.3,41.7,"Female",229.51,2.39,1.3,13.98,2.57,314.2,28,12.3,367,55.5,33.3
14,"Molise",2021,13.78,"Sud",28.14,28.57,148784,28.54,3.87,45.12,37.7,NA,NA,14.18,5.96,1.03,3.03,2.72,27.95,7.19,2.34,0.4,0.11,10.77,78.02,20.31,48.33,10.38,63.79,67.33,46.62,12.16,2.39,0.13,0.83,7.38,84.03,56.86,67.47,44.16,NA,16.7,17.9,9.8,46.5,"Female",236.16,2.35,2.9,NA,NA,317.3,29.6,14.6,383,58.8,50
14,"Molise",2022,12.28,"Sud",36.38,28.57,147611,28.8,3.76,45.23,37.08,NA,NA,11.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82,81.85,14.81,49.01,11.35,62.31,66.24,47.22,15.97,2.55,0.2,0.53,5.34,84.03,55.65,62.7,44.64,NA,16.3,14.7,10.6,43.2,"Female",242.28,2.3,3.1,NA,NA,NA,30.5,NA,NA,NA,NA
15,"Campania",2010,9.38,"Sud",34.39,30.29,2995241,17.93,2.86,3.8,35.34,69.18,10,17.22,6.65,1.09,4.98,1.3,33.96,10.13,3.48,1.7,0.16,12.03,76.95,10.64,47.02,11.43,71.12,73.44,63.38,9.66,1.32,0.14,0.71,7.52,82.78,54.35,63.25,35,12312.1,17.9,18.5,8.3,30.5,"Female",97.1,2.83,4.8,11.67,1.78,NA,NA,2.7,478,32.8,100
15,"Campania",2011,11.18,"Sud",29,36.86,3000680,18.21,3.2,3.34,34.08,70.54,9.59,18.89,6.72,1.01,5.02,1.46,34.36,10.61,3.15,1.49,0.15,11.64,78.27,10.99,45.11,10.48,72.43,71.37,62.89,9.58,1.15,0.03,0.61,7.44,82.6,55.11,63.25,33.48,12188.8,15.8,14.1,7.6,38,"Female",100.24,2.79,4.3,11.51,1.91,14.1,29.4,2.9,453,37.8,100
15,"Campania",2012,10.86,"Sud",35.35,38.04,3000150,18.57,2.94,32.23,35.7,71.37,10.83,22.33,6.61,1.03,4.83,1.49,33.82,10.06,2.88,1.25,0.18,11.03,76.47,10.96,43.87,10.58,68.34,64.55,61.68,9.85,1.55,0.14,0.4,8.55,82.85,56.74,62.63,35.96,11872.2,16,14.5,8.4,20.5,"Female",103.92,2.78,4.3,11.43,1.99,14.1,27.1,2.6,439,41.5,100
15,"Campania",2013,9.08,"Sud",33.08,32.03,2995731,18.93,3.24,32.55,36.38,83.22,10.51,23.72,6.15,1.03,4.68,1.53,32.29,9.72,3.04,1.26,0.16,11.82,78.32,10.72,47.08,12.01,68.85,68.38,66.23,8.03,1.07,0.14,0.65,7.02,82.98,54.94,62.71,35.49,12034.9,15.2,17.6,8.4,23.2,"Female",107.62,2.78,4,11.5,2.09,14.3,27.6,2.7,438,44,100
15,"Campania",2014,11.66,"Sud",32.42,30.25,2989899,19.29,3.74,32.19,35.37,73.63,11.45,25.26,6.03,0.93,4.49,1.52,31.57,9.41,2.75,1.08,0.18,10.45,78.79,8.63,52.02,14.66,65.23,68.45,60.35,8.82,1.55,0.05,0.39,8.08,83.3,54.77,62.99,38.06,11985.1,14.6,18.4,5.2,19.4,"Female",111.62,2.73,4,11.72,2.12,14.3,27.4,2.6,441,47.6,100
15,"Campania",2015,11.94,"Sud",31.2,29.65,3120780,19.95,3.92,2.5,35.4,74.29,12.06,23.04,6.17,0.89,4.78,1.88,34.94,10.25,2.72,1.07,0.15,11.54,79.41,9.57,47.59,13.22,63.51,70.48,63.69,9.56,1.78,0.08,0.63,7.45,82.85,55.06,62.3,36.12,11696.2,14.6,14.3,5.5,20.9,"Female",118.35,2.71,4,11.67,2.19,14.3,27,3,443,48.5,100
15,"Campania",2016,10.77,"Sud",30.7,32.6,2970400,19.9,4.08,32.14,35.84,74.87,12.39,23.57,6.7,1.03,4.91,2.02,34.39,9.93,2.87,1.12,0.13,11.79,78.98,8.05,45.89,12.83,62.57,71.02,62.74,9.41,1.84,0.2,0.61,7.34,83.39,56.66,63.82,35.8,12165.2,16.4,16.7,6.6,26.9,"Female",119.49,2.7,4.3,11.56,2.17,14.4,27.8,3.6,454,51.6,100
15,"Campania",2017,10.07,"Sud",32.59,26.52,2959732,20.18,4.2,32.36,33.49,75.62,12.87,24.03,6.57,0.99,5.15,2.34,35.95,10.04,2.86,0.98,0.13,11.05,77.51,8.26,51.79,14.38,62.92,70.05,59.79,13.91,1.87,0.24,0.61,8.74,83.32,55.43,63.38,40.11,12112.2,14.7,15.6,5.8,23.7,"Female",123.31,2.71,4,11.51,2.22,14.6,28.2,3.8,444,52.8,85.7
15,"Campania",2018,10.13,"Sud",32.38,28.69,2947373,20.46,4.35,32.05,32.31,76.21,13.29,23.39,6.15,0.89,4.66,2.28,32.8,9.25,2.81,0.91,0.11,9.98,77.8,11.83,50.12,13.68,60.63,67.01,59.26,12.64,1.7,0.15,0.51,7.36,83.71,55.89,65.38,39.78,12089.2,14.1,15.5,5.2,27.3,"Female",127.34,2.7,4.1,11.63,2.24,14.8,28.3,3.9,453,52.7,84
15,"Campania",2019,10.49,"Sud",32.4,34.7,2934130,20.85,4.25,31.82,32.99,77.08,13.84,22.79,6.11,0.94,4.7,2.59,33.34,9.16,2.76,0.75,0.12,10.95,77.65,11.21,43.34,13.72,62.33,72.43,57.71,12.39,2.58,0.2,0.66,6.43,83.92,57.88,65.51,39.61,12094.4,15.5,12.1,6,30.9,"Female",132.33,2.68,4,11.43,2.2,14.9,28.7,4,453,52.7,77.4
15,"Campania",2020,14.15,"Sud",35.01,24.6,2906375,21.39,4.42,31.24,34.68,77.47,14.03,20.12,5.97,0.74,4.98,2.43,32.06,9.15,2.63,0.81,0.12,11.61,75.04,9.85,46.74,14.4,63.86,71.47,61.71,12.33,2.6,0.23,0.68,5.7,83.4,57.06,63.97,37.37,10738.9,15.3,11.1,6.8,31.2,"Female",136.85,2.65,1.8,12.77,2.25,15.2,28.7,3.1,452,54.1,89.3
15,"Campania",2021,13.05,"Sud",33.76,30.75,2881033,21.85,4.3,27.24,37.07,NA,NA,22.25,6.05,0.8,5.27,2.61,31.94,8.75,2.67,0.68,0.17,9.66,76.66,13.91,51.2,11.35,63.7,77.02,57.33,10.86,2.39,0.13,0.83,6.06,82.87,57.86,64.77,38.23,NA,16.3,14.8,5.5,38.9,"Female",141.08,2.59,4.1,NA,NA,15.5,30.4,4.3,472,54.6,79.4
15,"Campania",2022,12.91,"Sud",33.74,32.24,2873567,22.14,4.12,27.04,34.01,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.14,76.33,11.01,48.6,13.3,67.15,73.76,58.65,13.15,2.55,0.2,0.53,6.73,82.87,57.52,62.9,38.01,NA,13.8,10.6,6.4,34.5,"Female",146.09,2.6,3.9,NA,NA,NA,31.2,NA,NA,NA,NA
16,"Puglia",2010,11.19,"Sud",31,28.23,2109823,20.4,2.13,5.74,36.85,66.18,9.15,16.32,5.92,0.88,3.64,1.5,25.91,7.02,2.89,1.07,0.19,9.71,83.86,19.82,40.12,4.8,64.68,60.85,55.58,12.59,1.32,0.14,0.71,8.54,84.41,55.81,63.45,40.4,11644.1,12.8,15.8,7.8,38.1,"Female",124.14,2.7,4.4,13.05,2.43,NA,NA,4.6,526,14.6,95.7
16,"Puglia",2011,12.45,"Sud",33.58,23.6,2113235,20.78,2.45,5.2,37.29,67.56,9,16.9,6.05,0.82,3.85,1.61,26.07,7.44,2.7,0.92,0.22,9.48,82.35,19.32,43.09,6,63.71,63.97,62.38,10.32,1.15,0.03,0.61,8.95,84.3,55.25,64.01,37.32,11540.2,12.6,13.1,7.9,41.9,"Female",128.19,2.68,4,12.74,2.61,9,26.9,4.6,511,16.5,100
16,"Puglia",2012,11.53,"Sud",31.09,24.21,2110492,21.25,2.22,42.36,37.24,68.29,9.48,18.66,5.83,0.84,3.84,1.7,26.67,7.55,2.71,0.8,0.17,9.32,81.72,16.23,39.82,6.46,64.58,62.96,56.54,11.46,1.55,0.14,0.4,9.85,84.5,54.14,64.14,38.07,11296.9,9.9,12,8.5,31.6,"Female",133,2.68,4.2,12.34,2.5,9,25,4.3,481,17.6,96
16,"Puglia",2013,10.83,"Sud",31.11,27.61,2104207,21.76,2.5,43.84,36.25,80.06,9.56,23.23,5.54,0.74,3.49,1.75,24.29,6.71,2.51,0.75,0.2,9.53,81.2,14.16,43.11,7.42,61.3,57.95,59.39,14.59,1.07,0.14,0.65,9.95,84.61,54.48,63.22,40.22,11776.3,10.4,13,7.9,29.9,"Female",138.23,2.67,3.8,12.81,2.63,9.1,25.4,4.5,472,22.1,90.9
16,"Puglia",2014,11.39,"Sud",30.41,30.13,2097155,22.26,2.83,44.49,36.09,70.47,10.79,25.42,5.42,0.68,3.25,1.61,23.81,6.49,2.55,0.69,0.14,9.86,83.06,14.75,40.42,4.85,56.65,56.73,61.59,14.4,1.55,0.05,0.39,9.44,84.89,57.81,64.92,40.26,11786.1,10.4,9.9,6.9,30.5,"Female",143.75,2.62,3.7,13,2.63,9.1,25.5,5.3,470,25.9,94.7
16,"Puglia",2015,11.17,"Sud",32.48,33.47,2178625,22.86,3,3.88,36.41,71.05,10.81,21.81,5.47,0.78,3.54,2.11,25.25,6.93,2.54,0.74,0.22,9.36,83.11,14.28,38.33,8.27,62.63,58.28,58.5,14.22,1.78,0.08,0.63,7.66,84.55,55.79,64.08,43.54,11754.2,10.9,11.8,7.8,29.5,"Female",150.37,2.59,3.5,13.1,2.7,9.2,25.2,6.4,468,30.1,97.9
16,"Puglia",2016,12.58,"Sud",29.56,21.91,2075684,23.11,3.09,45.41,39.34,71.89,10.96,22.71,6,0.68,3.22,2.13,25.16,6.53,2.63,0.65,0.21,9.33,82.46,11.84,41.82,5.92,53.73,60.64,55.54,16.23,1.84,0.2,0.61,8.46,84.97,56.42,64.05,40.45,12182.8,12.2,12.5,7.6,36.9,"Female",154.71,2.56,3.8,12.99,2.67,9.2,26,6.5,473,34.4,91.5
