"Area","Region_name","Year","Obesity","Geo_zones","Obesity_m","Obesity_f","Overweight","Overweight_m","Overweight_f","Overweight_minor_age","Overweight_minor_age_m","Overweight_minor_age_f","Population","Population_m","Population_f","Ageing_index","More_65","More_65_m","More_65_f","Foreign_perc","Foreign_perc_m","Foreign_perc_f","Foreign_ue_perc","Foreign_ue_perc_m","Foreign_ue_perc_f","More_65_alone","More_65_alone_m","More_65_alone_f","Mean_family_components","AtLeast_1stGr_2ndry_school_perc","AtLeast_1stGr_2ndry_school_perc_m","AtLeast_1stGr_2ndry_school_perc_f","More_university_perc","More_university_perc_m","More_university_perc_f","wedding_perc","unemployment_perc","unemployment_perc_m","unemployment_perc_f","mortality_cancer_digestive_perc","mortality_cancer_digestive_perc_m","mortality_cancer_digestive_perc_f","mortality_cancer_stomach_perc","mortality_cancer_stomach_perc_m","mortality_cancer_stomach_perc_f","mortality_diabetes_perc","mortality_diabetes_perc_m","mortality_diabetes_perc_f","mortality_mental_disorders_perc","mortality_mental_disorders_perc_m","mortality_mental_disorders_perc_f","mortality_blood_perc","mortality_blood_perc_m","mortality_blood_perc_f","mortality_heart_perc","mortality_heart_perc_m","mortality_heart_perc_f","mortality_digestive_perc","mortality_digestive_perc_m","mortality_digestive_perc_f","mortality_liver_perc","mortality_liver_perc_m","mortality_liver_perc_f","mortality_suicide_simil_perc","mortality_suicide_simil_perc_m","mortality_suicide_simil_perc_f","Cigarettes_perc","Cigarettes_perc_m","Cigarettes_perc_f","Complete_breakfast_perc","Complete_breakfast_perc_m","Complete_breakfast_perc_f","Daily_cheese_perc","Daily_cheese_perc_m","Daily_cheese_perc_f","Daily_vegetables_perc","Daily_vegetables_perc_m","Daily_vegetables_perc_f","Dinner_principal_meal_perc","Dinner_principal_meal_perc_m","Dinner_principal_meal_perc_f","Red_meat_more_weekly_perc","Red_meat_more_weekly_perc_m","Red_meat_more_weekly_perc_f","Fish_more_weekly_perc","Fish_more_weekly_perc_m","Fish_more_weekly_perc_f","No_sport_perc","No_sport_perc_m","No_sport_perc_f","Regular_sport_perc","Regular_sport_perc_m","Regular_sport_perc_f","Geo_zones_Weekly_alcol_perc","Geo_zones_Weekly_alcol_perc_m","Geo_zones_Weekly_alcol_perc_f","Geo_zones_beer05more_daily_perc","Geo_zones_beer05more_daily_perc_m","Geo_zones_beer05more_daily_perc_f","Geo_zones_wine05more_daily_perc","Geo_zones_wine05more_daily_perc_m","Geo_zones_wine05more_daily_perc_f","bad_wealth_perc","bad_wealth_perc_m","bad_wealth_perc_f","life_exp_m","life_exp_f","life_exp","life_exp_good_wealth_m","life_exp_good_wealth_f","life_exp_good_wealth","life_exp_no_limitations_m","life_exp_no_limitations_f","life_exp_no_limitations","drug_consumption_perc","drug_consumption_perc_m","drug_consumption_perc_f","health_vs_gdp_expend_perc","family_health_vs_gdp_expend_perc","Urban_green","Avg_annual_wage","Avg_annual_wage_m","Avg_annual_wage_f","Medical_specialists_perc","Early_childhood_services_perc","Municipal_waste_generated","Separate_collection_municipal_waste_perc","Smoking_perc","Smoking_perc_m","Smoking_perc_f","Adequate_nutrition_perc","Adequate_nutrition_perc_m","Adequate_nutrition_perc_f","Alcohol_cons_perc","Alcohol_cons_perc_m","Alcohol_cons_perc_f","Air_quality_PM2.5_perc","Life_satisfaction_perc","Life_satisfaction_perc_m","Life_satisfaction_perc_f"
19,"Sicilia",2022,13.29,"Isole",13.65,12.95,37.25,44.84,30.2,36.48,43.57,29.43,4823673,2349585,2474088,169.75,22.7,20.58,24.72,3.82,4.18,3.48,30.59,21.67,40.72,30.62,16.84,41.45,2.42,NA,NA,NA,NA,NA,NA,3.8,16.58,15.16,18.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,12.95,10.45,76.78,73.26,80.12,17.41,18.5,16.37,39.9,34.81,44.73,15.41,19.22,11.8,68.71,72.43,65.17,64.97,65.57,64.4,58.8,54.19,63.19,17.76,21.57,14.14,5.55,8.27,3.04,1.02,1.74,0.35,1.18,1.92,0.5,8.79,7.65,9.85,78.72,83.1,80.91,58.84,56.84,57.84,62.03,60.7,61.365,39.31,34.26,44.08,NA,NA,NA,NA,NA,NA,34.9,NA,NA,NA,22.5,27,18.1,12.1,10.7,13.5,9.2,13.2,5.4,NA,45.2,46.4,44.2
20,"Sardegna",2010,10.19,"Isole",10.54,9.85,35.72,45.52,26.34,17.78,19.32,16.3,1654772,810169,844603,157.84,19.46,17.13,21.7,1.99,1.82,2.16,11.78,11.26,12.2,27.69,16.18,36.45,2.54,76.89,79.59,74.33,9.35,8.09,10.55,3.7,14.03,13.59,14.65,9.58,12.23,6.23,1.06,1.51,0.55,2.62,2.64,2.16,2.35,2.13,2.07,28.7,31.7,21.76,8.88,11.71,5.37,4.01,4.93,2.59,1.44,1.99,0.72,0.89,1.44,0.32,12.76,13.92,10.98,76,73.69,78.24,32.98,34.05,31.95,45.9,42,49.67,13.54,16.62,10.56,69.27,71.85,66.78,55.82,54.49,57.09,40.18,35.34,44.86,21.29,26.44,16.32,5.09,8.71,1.75,1.11,2.1,0.19,1.76,3.12,0.5,10.46,8.67,12.16,78.93,84.89,81.91,53.58,51.82,52.7,61.79,61.82,61.805,44.02,38.84,49.01,12.07,2.22,NA,15715,17938.4,12550.7,NA,17,499,44.9,21,25.3,17,20.7,19.3,22.1,22.9,37.5,8.9,75.9,43.2,43.8,42.6
20,"Sardegna",2011,10.16,"Isole",11.89,8.54,32.92,43.52,22.94,23.26,27.78,18.29,1655456,810364,845093,162.19,19.89,17.57,22.12,2.77,2.53,3,10.68,10.28,11,28.27,16.8,37.04,2.48,77.43,80.04,74.96,9.97,8.66,11.2,3.4,13.54,12.78,14.63,9.67,11.71,6.36,0.99,1.29,0.56,2.71,2.9,2.03,2.75,2.31,2.31,30.77,32.73,22.41,9.56,11.73,5.87,3.98,4.74,2.55,1.21,1.81,0.48,1,1.74,0.23,12.78,14.06,10.29,77.02,71.79,82.06,32.85,32.34,33.35,47.35,42.32,52.2,14.43,18.33,10.66,70.2,73.91,66.63,55.35,56.13,54.6,35.17,29.96,40.19,21.57,26.34,16.97,4.92,8.49,1.62,0.95,1.91,0.07,1.55,3.12,0.09,8.54,7.6,9.44,78.9,84.63,81.765,57.36,55.54,56.45,62.1,61.19,61.645,40.87,35.11,46.42,12.1,2.35,34,15813,18091.2,12620.3,37.1,12.7,480,47.1,19.1,25.7,12.8,25.4,22.2,28.4,20.9,34,8.3,65.8,45.4,45.1,45.8
20,"Sardegna",2012,9.06,"Isole",10.19,7.99,33.93,43.46,24.87,21.64,23.26,20,1654831,809970,844862,166.88,20.36,18.04,22.58,1.9,1.65,2.13,40.94,30.99,48.3,26.88,17,34.48,2.45,77.79,80.78,74.96,10.52,8.94,12.01,3.4,15.42,15.15,15.8,9.74,11.82,5.97,1.07,1.34,0.61,2.91,2.6,2.32,3.31,2.66,2.74,31.02,31.62,21.91,9.28,11.11,5.52,3.88,4.58,2.35,1.1,1.57,0.45,0.98,1.77,0.17,13.28,14.28,11.77,78.64,73.17,83.83,29.81,30.74,28.94,44.91,38.85,50.66,12.96,16.37,9.73,68.56,71.31,65.94,53.08,52.34,53.79,41.74,39.62,43.75,19.98,22.66,17.43,5.15,8.82,1.72,0.77,1.49,0.1,1.93,3.48,0.48,9.86,7.69,11.92,79.06,84.77,81.915,55.34,54.32,54.83,61.48,60.82,61.15,41.86,35.04,48.42,12.41,2.44,34.1,15832,18117.9,12673.8,34.4,12.9,456,48.5,18.9,22.9,15,18,15.2,20.6,20.5,33.7,8,60.5,37.9,38,37.9
20,"Sardegna",2013,9.95,"Isole",11.54,8.45,32.85,40.67,25.52,27.33,30.77,23.46,1653556,809489,844067,172.24,20.88,18.55,23.11,2.16,1.89,2.41,41.41,30.45,49.66,28.07,20.29,34.07,2.41,77.97,77.97,80.85,10.6,10.6,9.03,3.2,17.47,17.86,16.91,9.59,11.43,5.63,1.17,1.37,0.74,2.45,2.46,1.68,3.19,2.26,2.63,29.43,29.49,19.77,8.84,10.15,5.1,3.94,4.44,2.4,1.05,1.42,0.48,1.07,1.82,0.29,12.8,13.3,12.02,79.53,75.54,83.34,30.96,29.24,32.61,44.43,39.33,49.3,14.4,16.99,11.91,67.97,73.06,63.11,53.09,53.24,52.94,38.56,32.96,43.92,22.08,27.42,16.97,4.72,8.17,1.53,0.69,1.44,0,1.43,2.58,0.36,11.46,8.81,13.98,79.25,84.96,82.105,55.91,52.35,54.13,61.88,58.74,60.31,45.01,38.2,51.55,12.47,2.38,34.1,15993.2,18227.9,12972.5,35.5,10.7,443,50.9,20.9,26,15.8,15.9,13.2,18.4,19.3,30.3,8.6,48.7,36.9,37.5,36.3
20,"Sardegna",2014,9.49,"Isole",10.33,8.69,32.63,39.23,26.41,20.23,18.89,21.69,1650585,808179,842407,178.38,21.42,19.08,23.66,2.53,2.27,2.79,42.13,31.31,50.61,29.06,21.39,35.02,2.35,78.71,81.16,76.38,10.15,8.58,11.64,2.9,18.63,18.39,18.97,9.47,10.58,5.84,1.08,1.17,0.71,2.56,2.24,1.81,3.62,2.94,2.65,28.64,27.78,18.86,8.28,9.28,4.75,4.23,4.76,2.43,1.26,1.72,0.51,0.99,1.69,0.24,11.82,12.77,10.53,76.5,71.7,81.15,26.63,27.59,25.7,51.93,48.1,55.64,17.05,21.3,12.94,61.8,66.46,57.28,48.12,50.65,45.68,37.09,35.59,38.55,22.74,25.31,20.24,5.68,9.98,1.69,0.92,1.86,0.04,1.51,2.57,0.52,10.87,8.75,12.89,79.71,85.25,82.48,56.31,50.31,53.31,61.8,58.71,60.255,44.18,39.28,48.89,12.7,2.5,34.2,16070.7,18370.7,13024.2,35.9,10.7,439,53,20,23.6,16.5,20.3,16.6,23.8,19.2,29.7,9.2,50,35.4,36.8,34.1
20,"Sardegna",2015,10.22,"Isole",11.32,9.17,33.19,40.83,25.87,21.97,27.38,16.85,1645567,806187,839380,185.05,21.95,19.61,24.19,2.71,2.45,2.97,7.99,7.57,8.32,26.72,17.86,33.62,2.33,79.38,82.52,76.4,11.3,9.56,12.95,2.9,17.35,16.7,18.25,10.09,10.79,6.28,1.16,1.27,0.67,2.96,2.8,1.88,4.06,2.98,2.96,31.33,29.05,19.83,8.47,9,4.7,4.12,4.28,2.39,1.05,1.43,0.39,0.98,1.49,0.32,11.97,12.85,10.51,78.49,73.55,83.23,29.91,30.3,29.53,51.03,45.59,56.24,15.39,18.36,12.53,63.87,69.23,58.73,50.85,51.55,50.18,36.27,36.1,36.43,24.63,27.55,21.83,5.35,8.93,2.02,0.57,1.06,0.11,1.37,2.36,0.45,9.36,7.06,11.54,79.78,84.84,82.31,56.9,52.77,54.835,64.19,62.38,63.285,45.17,38.98,51.13,12.32,2.56,34.5,15968.3,18290.1,12919.4,35.7,10.4,437,56.4,20.6,25.8,15.6,19.9,17.3,22.4,20.8,32,10,52.5,34.9,35.6,34.3
20,"Sardegna",2016,10.53,"Isole",10.09,10.94,33.64,42.58,25.14,20.71,25.58,15.66,1639666,804023,835643,192.18,22.47,20.11,24.73,2.87,2.68,3.06,41.6,29.27,51.97,23.99,14.61,31.35,2.34,80.65,83.52,77.93,11.98,10.11,13.75,3.1,17.25,16.85,17.82,10.29,12.22,6.15,1,1.25,0.54,2.81,2.88,1.86,4.51,3.61,3.58,29.58,28.84,20.58,8.14,9.66,4.58,4.09,4.55,2.48,1.17,1.46,0.59,0.94,1.42,0.32,11.77,12.9,9.96,81.95,77.45,86.3,27.07,26.63,27.48,51.87,45.53,57.99,15.79,18.24,13.44,62.56,65.22,59.99,56.82,55.66,57.94,34.65,31.2,37.97,26.15,29.07,23.34,5.61,9.91,1.59,0.55,1.08,0.05,1.25,2.41,0.17,10.65,10,11.26,80.16,85.25,82.705,56.61,51.54,54.075,61.76,61.75,61.755,47.21,40.29,53.88,12.53,2.58,34.6,16327.7,18731.5,13186.8,36.8,11.3,447,60.2,17.7,22.3,13.4,23.3,19,27.5,20.7,32.8,9,42.5,39.8,39,40.5
20,"Sardegna",2017,9.86,"Isole",12.18,7.62,32.33,38.15,26.71,19.77,21.18,18.48,1281649,627424,654225,192.4,22.58,20.14,24.93,3.05,2.91,3.18,40.5,27.91,51.63,24.58,15.57,31.68,2.34,81.53,84.18,79.01,12.62,10.4,14.74,2.9,17.01,16.94,17.12,10.19,11.54,6.08,1.15,1.34,0.65,2.92,3.02,1.86,5.43,3.67,4.5,31.03,30.63,20.22,8.45,9.56,4.68,4,4.36,2.43,0.96,1.28,0.42,1.02,1.63,0.29,11.96,13.07,10,78.35,74.77,81.79,25.84,28.21,23.55,52.12,47.03,56.99,14.11,16.7,11.62,60.31,66.5,54.36,53.07,52.47,53.64,35.33,30.39,40.07,23.04,25.98,20.22,5.21,8.45,2.17,0.67,1.37,0.02,1.08,1.88,0.34,9.54,7.27,11.71,80.35,85.28,82.815,57.12,52.93,55.025,61.95,61.69,61.82,44.95,38.73,50.96,12.12,2.62,34.7,15944.8,18259.6,12944.5,37.2,10.9,443,63.1,18.1,22.8,13.6,26.2,23.6,28.7,18.3,28.9,8.2,45,41.4,42.2,40.6
20,"Sardegna",2018,9.11,"Isole",10.82,7.46,31.79,40.32,23.6,22.1,25.56,18.68,1626649,799361,827288,207.68,23.49,21.09,25.82,3.3,3.27,3.32,38.37,25.47,50.64,29.32,20.56,36.26,2.27,82.03,84.5,79.68,12.15,10.01,14.19,2.9,15.37,15.63,15.01,12.77,14.31,7.57,1.18,1.27,0.76,3.46,3.14,2.43,6.74,4.91,5.33,37.88,36.8,24.71,9.76,11.47,5.03,5.37,6.14,2.95,1.46,2.03,0.52,1.18,1.74,0.48,11.96,12.81,10.35,79.07,74.2,83.8,26.59,29.85,23.43,52.54,47.48,57.45,14.64,16.71,12.63,53.31,56.69,50.03,54.57,51.26,57.77,34.43,31.94,36.84,25.48,27.65,23.38,5.89,9.78,2.25,0.92,1.81,0.08,0.8,1.58,0.07,10.06,7.32,12.69,80.67,85.58,83.125,59.03,56.22,57.625,62.77,60.74,61.755,46.19,42.22,50.04,12.02,2.6,34.8,15981.5,18259,13032.8,36.6,11.7,461,67,20,26.1,14.1,24.8,22,27.5,18.2,29.5,7.1,57.6,41.7,44.3,39.3
20,"Sardegna",2019,7.9,"Isole",8.05,7.76,34.22,43.32,25.65,20.13,22.09,17.81,1616939,794524,822415,217.23,24.11,21.69,26.44,3.19,3.17,3.22,37.76,25.31,49.61,30.35,21.37,37.5,2.23,82.74,85.47,80.15,13.04,11.09,14.9,2.8,14.72,14.41,15.12,13.8,15.05,8.01,1.39,1.61,0.72,3.72,3.53,2.35,7.44,5.29,5.51,39.22,35.95,25.12,10.1,11.02,5.4,6.03,6.5,3.29,1.53,2.04,0.55,1.19,1.92,0.33,11.32,12.73,9.33,75.29,73.02,77.47,25.7,24.08,27.27,46.73,43.15,50.18,15.51,20.16,11.03,55.99,60.69,51.47,57.31,57.42,57.2,34.88,29.92,39.66,26.91,31.33,22.66,6.02,9.1,3.15,0.67,1.2,0.18,1.23,2.14,0.38,9.7,8.33,11,80.41,85.84,83.125,55.22,53.83,54.525,62.31,60.99,61.65,45.04,39.56,50.35,12.03,2.61,35.1,16073.4,18380.7,13098.6,36.7,13,456,73.3,19.9,23.6,16.3,19.5,15.3,23.6,18.9,28.7,9.5,37.5,44.4,45.6,43.3
20,"Sardegna",2020,10.18,"Isole",11.49,8.93,35.34,44.72,26.4,23.43,25.29,21.59,1600833,784903,815930,218.41,24.35,21.9,26.7,3.27,3.21,3.33,37.82,25.79,48.97,28.67,20.15,35.47,2.24,82.88,85.52,80.36,13.32,11.06,15.47,1.5,13.25,13.3,13.19,13.47,14.02,7.83,1.22,1.27,0.7,4.7,4.13,2.99,7.99,5.65,5.74,40.47,35.07,25.3,9.96,11.01,4.77,5.23,5.34,2.87,1.4,1.81,0.48,1.15,1.91,0.26,10.87,12.02,9.3,78.48,72.67,84,26.8,27.08,26.53,46.93,41.16,52.42,13.46,14.51,12.47,56.83,61.04,52.82,52.35,50.14,54.46,32.26,29.66,34.73,27.53,30.83,24.38,5.84,8.94,2.94,1.31,2.27,0.41,1.62,2.74,0.57,7.24,5.8,8.6,79.76,85.01,82.385,61.29,57.74,59.515,64.02,63.18,63.6,40.81,34.83,46.56,13.27,2.7,35.4,15180,17425.2,12231.7,36.3,14.2,445,74.5,19.4,22.3,16.6,22.2,17.3,26.9,19.6,30,9.8,30.3,46.4,47.2,45.7
20,"Sardegna",2021,9.96,"Isole",11.18,8.8,33.86,42.89,25.29,22.62,25.88,19.28,1588729,778390,810339,236.59,25.51,23.11,27.81,3.1,2.99,3.2,35.25,23.75,45.56,29.61,20.7,36.71,2.24,NA,NA,NA,NA,NA,NA,2.4,13.52,13.34,13.75,11.39,11.52,6.14,1.16,1.35,0.51,3.82,3.24,2.25,6.19,4.01,4.29,32.04,27.03,18.73,7.89,8.61,3.39,4.78,4.58,2.57,1.17,1.39,0.46,0.97,1.57,0.2,10.67,11.34,9.71,77.2,73.41,80.83,27.94,26.77,29.05,46.68,42.62,50.57,13.01,16.15,10.01,61.82,65.13,58.65,58.93,59.18,58.69,31.54,28.68,34.28,22.31,26.23,18.56,5.24,8.23,2.44,1.09,2.02,0.22,1.33,2.25,0.47,8.53,6.26,10.68,79.76,85.41,82.585,59.6,56.3,57.95,61.23,63.71,62.47,43.92,38.36,49.27,NA,NA,35.8,NA,NA,NA,38,19.5,470,74.9,20.5,25.2,16,18,15.9,19.9,16.5,25,8.4,6.1,48.7,51.8,45.8
20,"Sardegna",2022,10.08,"Isole",11.59,8.65,32.72,40.75,25.11,19.33,24.32,14.47,1582780,776458,806322,247.18,25.99,23.57,28.33,3.04,2.91,3.17,34.28,23.27,43.96,27.46,17.4,35.5,2.23,NA,NA,NA,NA,NA,NA,2.7,11.53,10.2,13.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.47,13.57,10.84,74.9,70.78,78.84,24.27,23.98,24.55,47.17,41.79,52.31,16.87,19.39,14.47,56.87,59.73,54.13,52.64,50.6,54.59,36.37,35.29,37.4,27.39,31.56,23.41,5.55,8.27,3.04,1.02,1.74,0.35,1.18,1.92,0.5,9.83,7.39,12.14,79.76,85.41,82.585,59.08,57.07,58.075,61.39,62.76,62.075,44.36,40.8,47.76,NA,NA,NA,NA,NA,NA,39.5,NA,NA,NA,17.4,21.7,13.3,19.8,16.7,22.7,17.7,27.9,8.1,NA,50.8,53,48.8
